author_uri,paper_uri
https://dblp.org/pid/327/6458,https://dblp.org/rec/conf/se/WermkeKWSRAF24
https://dblp.org/pid/132/9687,https://dblp.org/rec/conf/se/WermkeKWSRAF24
https://dblp.org/pid/129/9137-1,https://dblp.org/rec/conf/se/BrennerHSH13
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/se/BrennerHSH13
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/se/YigitbasKJE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/YigitbasKJE22
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/se/AvdiienkoKGZARB17
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/se/KindlerRS06
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/EngelsGLJR06
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/se/SauerR20
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/EngelsSRZ11
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/se/GriegerS13
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/se/SolimanGA24
https://dblp.org/pid/68/283-1,https://dblp.org/rec/conf/se/HoltmannMM11
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/se/YigitbasGWE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/YigitbasGWE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/HeinemannPRSSE11
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/RiebischESZ11
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/se/LuoPPBPMB0M22
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/se/PlateniusAS17
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/se/GriegerFEK17
https://dblp.org/pid/39/3996,https://dblp.org/rec/conf/ecmast/CortesDZKLMMMP99
https://dblp.org/pid/39/3996,https://dblp.org/rec/conf/ecmast/CortesL98
https://dblp.org/pid/m/WMuller3,https://dblp.org/rec/conf/extreme/PlompSM02
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/ArifulinaPBGES14
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/icsoc/ArifulinaPBGES14
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/HumaGEJ13
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/WoltersKGE16
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/HohwillerSE11
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/JazayeriZEK17
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/icsoc/JazayeriZEK17
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/WoltersKE19
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/WoltersKGE16a
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/NagelGE13
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/JazayeriPEK16
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/icsoc/JazayeriPEK16
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsoc/WoltersHKE17
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/asiaccs/HolzingerB21
https://dblp.org/pid/77/949,https://dblp.org/rec/conf/iswcs/KrishneGowdaWJW18
https://dblp.org/pid/77/949,https://dblp.org/rec/conf/bcicts/ShroffBKS24
https://dblp.org/pid/77/949,https://dblp.org/rec/conf/bcicts/KoosRFZSWWHUKZM20
https://dblp.org/pid/m/WMuller3,https://dblp.org/rec/conf/bcicts/IftekharGKSMS23
https://dblp.org/pid/77/949,https://dblp.org/rec/conf/bcicts/IftekharGKSMS23
https://dblp.org/pid/77/949,https://dblp.org/rec/conf/bcicts/IftekharGS21
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/cf/CarneinAT17
https://dblp.org/pid/06/456,https://dblp.org/rec/conf/cadui/BomsdorfS04
https://dblp.org/pid/06/456,https://dblp.org/rec/conf/cadui/BomsdorfS99
https://dblp.org/pid/06/456,https://dblp.org/rec/conf/cadui/BiereBS99
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/csfw/0011JKKKB20
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/atc/SeebachNHMTRS10
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/KolmanS12
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/AwerbuchS04
https://dblp.org/pid/33/2110,https://dblp.org/rec/conf/soda/AckermannBS08
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/AugustineHKSS20
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/BerenbrinkS99
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/KolmanS02
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/soda/HeideVW00
https://dblp.org/pid/53/4856,https://dblp.org/rec/conf/soda/BriestCKW10
https://dblp.org/pid/53/4856,https://dblp.org/rec/conf/soda/BriestK07
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/CzumajS00
https://dblp.org/pid/53/4856,https://dblp.org/rec/conf/soda/BriestK06
https://dblp.org/pid/33/2110,https://dblp.org/rec/conf/soda/AckermannB09
https://dblp.org/pid/s/ChristianScheideler,https://dblp.org/rec/conf/soda/MenseS08
https://dblp.org/pid/177/9340,https://dblp.org/rec/conf/soda/DellHKW25
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/delfi/AlfertDE03
https://dblp.org/pid/95/4985-1,https://dblp.org/rec/conf/delfi/ReinhardtH06
https://dblp.org/pid/95/4985-1,https://dblp.org/rec/conf/delfi/EngbringRMMM10
https://dblp.org/pid/48/4209,https://dblp.org/rec/conf/delfi/EngbringRMMM10
https://dblp.org/pid/d/GittaDomik,https://dblp.org/rec/conf/delfi/SchroderD03
https://dblp.org/pid/14/3197-1,https://dblp.org/rec/conf/delfi/HeinemannEHS22
https://dblp.org/pid/k/ReinhardKeilSlawik,https://dblp.org/rec/conf/delfi/KeilDS09
https://dblp.org/pid/53/3909,https://dblp.org/rec/conf/delfi/KeilDS09
https://dblp.org/pid/14/3197-1,https://dblp.org/rec/conf/delfi/SchulteT09
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/delfi/BeutnerKMNZ14
https://dblp.org/pid/48/4209,https://dblp.org/rec/conf/delfi/BeutnerKMNZ14
https://dblp.org/pid/118/8181,https://dblp.org/rec/conf/delfi/BeutnerKMNZ14
https://dblp.org/pid/48/4209,https://dblp.org/rec/conf/delfi/MagenheimS09
https://dblp.org/pid/k/ReinhardKeilSlawik,https://dblp.org/rec/conf/delfi/KeilSW14
https://dblp.org/pid/53/3909,https://dblp.org/rec/conf/delfi/KeilSW14
https://dblp.org/pid/48/4209,https://dblp.org/rec/conf/delfi/GotthardtHKMNW14
https://dblp.org/pid/53/3909,https://dblp.org/rec/conf/delfi/SelkeW12
https://dblp.org/pid/k/ReinhardKeilSlawik,https://dblp.org/rec/conf/delfi/KeilW13
https://dblp.org/pid/22/2959-2,https://dblp.org/rec/conf/delfi/RothSBH07
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/delfi/KundischNS17
https://dblp.org/pid/189/4866,https://dblp.org/rec/conf/delfi/KundischNS17
https://dblp.org/pid/70/2162,https://dblp.org/rec/conf/delfi/SchulteHGFS08
https://dblp.org/pid/52/3346-15,https://dblp.org/rec/conf/delfi/SchmidtHB04
https://dblp.org/pid/12/4452,https://dblp.org/rec/conf/delfi/BerteltGH04
https://dblp.org/pid/119/5839,https://dblp.org/rec/conf/aiia/BossekT16
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/aiia/BossekT16
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/modellierung/Engels98
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/modellierung/JovanovikjY018
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/modellierung/JovanovikjY018
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/modellierung/SauerE99
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/modellierung/SauerE99
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/modellierung/RittmeierET18
https://dblp.org/pid/17/6729-15,https://dblp.org/rec/conf/modellierung/TomaszekLWS18
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/modellierung/VoigtE08
https://dblp.org/pid/80/1348-2,https://dblp.org/rec/conf/modellierung/SteinS01
https://dblp.org/pid/68/3728,https://dblp.org/rec/conf/cig/GrafP16
https://dblp.org/pid/76/5938,https://dblp.org/rec/conf/cig/HeuchlerP24
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/cig/PreussKHT13
https://dblp.org/pid/68/3728,https://dblp.org/rec/conf/cig/GrafP14
https://dblp.org/pid/68/3728,https://dblp.org/rec/conf/cig/WistubaSP12
https://dblp.org/pid/90/4912,https://dblp.org/rec/conf/cscwd/FrundGMR04
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/amcis/BeckerBMM09
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/PoniatowskiNK19
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/LembckeMTHPP19
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/amcis/ChinnovKMST15
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/amcis/BeckerMMW08
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/MatschakNNK023
https://dblp.org/pid/189/4866,https://dblp.org/rec/conf/amcis/SchlangenottoPK18
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/SchlangenottoPK18
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/amcis/CaronBM22
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/GorzenK16
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/KolbeNNT15
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/NiedzelaKNMS023
https://dblp.org/pid/319/8710,https://dblp.org/rec/conf/amcis/MeyerFKD22
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/NickersonVMK24
https://dblp.org/pid/17/5476,https://dblp.org/rec/conf/amcis/StumpeSSKW25
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/GriegerSK22
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/NeumannGGK19
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/amcis/BeckerBKM08
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/Brendel0MLK20
https://dblp.org/pid/319/8710,https://dblp.org/rec/conf/amcis/OzcanKDVOD22
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/TrangOK13
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/MandrellaZT16
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/KolbeMTZ15
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/HildebrandtKMTZ15
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/KundischZ09a
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/amcis/HerrenkindLTBK19
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/KundischZ09
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/amcis/BeckerBKMMP09
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/amcis/SzopinskiSJKK17
https://dblp.org/pid/70/8080,https://dblp.org/rec/conf/ewsdn/Ali-AhmadCODGMRS13
https://dblp.org/pid/117/6974-1,https://dblp.org/rec/conf/bdta/Weber16a
https://dblp.org/pid/117/6974-1,https://dblp.org/rec/conf/bdta/Weber16
https://dblp.org/pid/134/7582,https://dblp.org/rec/conf/crypto/BoydDGJ20
https://dblp.org/pid/33/2110,https://dblp.org/rec/conf/crypto/BlomerM03
https://dblp.org/pid/134/7582,https://dblp.org/rec/conf/crypto/DaviesFGHHHJ23
https://dblp.org/pid/d/GittaDomik,https://dblp.org/rec/conf/vg/ArensD10
https://dblp.org/pid/65/4336,https://dblp.org/rec/conf/ida/DemirN23
https://dblp.org/pid/08/8419,https://dblp.org/rec/conf/ida/ShakerAY22
https://dblp.org/pid/25/7857,https://dblp.org/rec/conf/isse2/AbrishamchianT16
https://dblp.org/pid/90/4912,https://dblp.org/rec/conf/isse2/TschirnerBDG15
https://dblp.org/pid/25/7857,https://dblp.org/rec/conf/isse2/LankeitLOTL15
https://dblp.org/pid/138/8052,https://dblp.org/rec/conf/fun/HamannMHW18
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/fun/HamannMHW18
https://dblp.org/pid/06/456,https://dblp.org/rec/conf/dsvis/SzwillusK96
https://dblp.org/pid/k/HKleineBuning,https://dblp.org/rec/conf/frocos/BuningWCS19
https://dblp.org/pid/76/3237,https://dblp.org/rec/conf/frocos/BaaderKT17
https://dblp.org/pid/33/2110,https://dblp.org/rec/conf/ctrsa/BlomerEJ18
https://dblp.org/pid/216/6738,https://dblp.org/rec/conf/ctrsa/BlomerEJ18
https://dblp.org/pid/134/7582,https://dblp.org/rec/conf/ctrsa/DaviesS14
https://dblp.org/pid/33/2110,https://dblp.org/rec/conf/ctrsa/BlomerL16
https://dblp.org/pid/16/8643-2,https://dblp.org/rec/conf/futsec/SchneiderFBK12
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/gg/Engels90
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/gg/EngelsLS86
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/gg/EngelsLS86
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/gg/NagelEGS82
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/gg/NagelEGS82
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/gg/EngelsLSH06
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/gg/EngelsLSH06
https://dblp.org/pid/79/6049,https://dblp.org/rec/conf/icra/NagaiMR08
https://dblp.org/pid/81/3518,https://dblp.org/rec/conf/icra/ZhangIOM08
https://dblp.org/pid/79/6049,https://dblp.org/rec/conf/icra/LohseRWS08
https://dblp.org/pid/33/2110,https://dblp.org/rec/conf/eurocrypt/BlomerM05
https://dblp.org/pid/218/7188,https://dblp.org/rec/conf/eurocrypt/BobolzCKT26
https://dblp.org/pid/76/3237,https://dblp.org/rec/conf/jelia/BaaderST04
https://dblp.org/pid/76/3237,https://dblp.org/rec/conf/jelia/LehmannT12
https://dblp.org/pid/150/4812-2,https://dblp.org/rec/conf/jelia/HannulaHKMMV23
https://dblp.org/pid/76/3237,https://dblp.org/rec/conf/jelia/CamaraT23
https://dblp.org/pid/k/HKleineBuning,https://dblp.org/rec/conf/lam/Buning83
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/gfkl/WeihsMBFTKS10
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/misdoom/CleverFTG19
https://dblp.org/pid/261/3628,https://dblp.org/rec/conf/misdoom/CleverAMSRPG20
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/misdoom/AssenmacherAFTG19
https://dblp.org/pid/70/8080,https://dblp.org/rec/conf/tridentcom/DannewitzBDBK10
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/icsa/SolimanWLRA21
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/icsa/GottschalkYE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsa/GottschalkYE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsa/SpalazzeseP0E18
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/icsa/SolimanSGZR18
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/icsa/SpalazzesePBEP17
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/icsa/SolimanGA23
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/icsa/StockmannLB19
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/icsa/SolimanGR17
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/icsa/LiSLA22
https://dblp.org/pid/40/4987-1,https://dblp.org/rec/conf/icsa/SolimanK25
https://dblp.org/pid/90/4912,https://dblp.org/rec/conf/eknow/Reyes-PerezGN09
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/ucami/YigitbasA25
https://dblp.org/pid/13/8970,https://dblp.org/rec/conf/ucami/MendozaALSC18
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/ucami/YigitbasK25
https://dblp.org/pid/13/8970,https://dblp.org/rec/conf/ucami/SanchezLMC18
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/ucami/YigitbasGSE17
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/ucami/YigitbasGSE17
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/ucami/YigitbasGSE17
https://dblp.org/pid/68/3728,https://dblp.org/rec/conf/wises/DanneP05
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/wcre/SchlichtigSNB22
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/wcre/VenkateshWLB23
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/wcre/WickertSVWMB24
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/iccS/HeideW01
https://dblp.org/pid/34/2589,https://dblp.org/rec/conf/neo/Sosa-HernandezL15
https://dblp.org/pid/17/6729-15,https://dblp.org/rec/conf/wosp/GhafouriRSSL0DJ25
https://dblp.org/pid/69/3369-1,https://dblp.org/rec/conf/wosp/BeckerLB15
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/wosp/BrusekeEB13
https://dblp.org/pid/m/WMuller3,https://dblp.org/rec/conf/tamodia/SchaeferBM06
https://dblp.org/pid/06/456,https://dblp.org/rec/conf/tamodia/GieseMPSD08
https://dblp.org/pid/65/4336,https://dblp.org/rec/conf/smbm/HoehndorfNPOOR10
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/enase/AssmannEMW09a
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/enase/AssmannEMW09
https://dblp.org/pid/13/8970,https://dblp.org/rec/conf/eurousec/RoseKC23
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/desrist/FeldottoJKHKS17
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/desrist/NagbolMK21
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/desrist/BeckerBMMP11
https://dblp.org/pid/26/4979,https://dblp.org/rec/conf/desrist/KundischHWNMRBZ13
https://dblp.org/pid/48/4209,https://dblp.org/rec/conf/desrist/KundischHWNMRBZ13
https://dblp.org/pid/95/4985-1,https://dblp.org/rec/conf/desrist/KundischHWNMRBZ13
https://dblp.org/pid/118/8181,https://dblp.org/rec/conf/desrist/KundischHWNMRBZ13
https://dblp.org/pid/43/6309-1,https://dblp.org/rec/conf/desrist/MullerDS13
https://dblp.org/pid/138/4956,https://dblp.org/rec/conf/desrist/MatschakRHPT22
https://dblp.org/pid/228/3129,https://dblp.org/rec/conf/eusflat/CamargosBJCLP21
https://dblp.org/pid/228/3129,https://dblp.org/rec/conf/eusflat/0001CBCJP21
https://dblp.org/pid/17/5476,https://dblp.org/rec/conf/eusflat/EsauKK05
https://dblp.org/pid/00/2717,https://dblp.org/rec/conf/eusflat/EsauKK05
https://dblp.org/pid/m/WMuller3,https://dblp.org/rec/conf/mobility/SchaeferMLS07
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/foal/Bodden12
https://dblp.org/pid/m/WMuller3,https://dblp.org/rec/conf/ecbs/DuckerLMT97
https://dblp.org/pid/s/TimSchattkowsky,https://dblp.org/rec/conf/ecbs/SchattkowskyF05
https://dblp.org/pid/f/AlexanderFoerster,https://dblp.org/rec/conf/ecbs/SchattkowskyF05
https://dblp.org/pid/00/2717,https://dblp.org/rec/conf/ecbs/HeitbrederKKT97
https://dblp.org/pid/17/5476,https://dblp.org/rec/conf/ecbs/HeitbrederKKT97
https://dblp.org/pid/r/FranzJosefRammig,https://dblp.org/rec/conf/ecbs/BrielmannR96
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/MlynarskiGSE09
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/models/YigitbasGWE21
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/YigitbasGWE21
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/MussbacherCABBE20
https://dblp.org/pid/s/TimSchattkowsky,https://dblp.org/rec/conf/models/SchattkowskyHE06
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/SchattkowskyHE06
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/GerthKLE10
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/models/KochDHB20
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/models/NagelGYCE12
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/NagelGYCE12
https://dblp.org/pid/138/4856,https://dblp.org/rec/conf/models/YigitbasSBGE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/YigitbasSBGE22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/GiaoAEFPSC25
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/models/GiaoAEFPSC25
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/EngelsGL06
https://dblp.org/pid/31/5809,https://dblp.org/rec/conf/models/GerkingSDH15
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/GerthKE09
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/models/PleussBSGH07
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/GottschalkBWKE22
https://dblp.org/pid/77/4790,https://dblp.org/rec/conf/models/HebigGSS13
https://dblp.org/pid/02/691-2,https://dblp.org/rec/conf/models/GieseW06
https://dblp.org/pid/50/6546,https://dblp.org/rec/conf/models/SoltenbornE09
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/SoltenbornE09
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/DerakhshanmaneshEIE14
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/models/SauerDGH06
https://dblp.org/pid/50/6546,https://dblp.org/rec/conf/models/SoltenbornE06
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/SoltenbornE06
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/models/KirchhoffW0E22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/KirchhoffW0E22
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/HumaGEJ12
https://dblp.org/pid/07/2093-1,https://dblp.org/rec/conf/models/PleussBSHB06
https://dblp.org/pid/e/GregorEngels,https://dblp.org/rec/conf/models/CombemaleKMABBCCEFKKMMS25
https://dblp.org/pid/r/FranzJosefRammig,https://dblp.org/rec/conf/words/Rammig02
https://dblp.org/pid/r/FranzJosefRammig,https://dblp.org/rec/conf/words/RammigR03
https://dblp.org/pid/63/4934-1,https://dblp.org/rec/conf/emsoft/BeckerBKJX012
https://dblp.org/pid/181/2328-6,https://dblp.org/rec/conf/emsoft/BeckerBKJX012
https://dblp.org/pid/m/WMuller3,https://dblp.org/rec/conf/emsoft/BeckerBKJX012
https://dblp.org/pid/43/917,https://dblp.org/rec/conf/emsoft/OberthurBG05
https://dblp.org/pid/43/917,https://dblp.org/rec/conf/emsoft/BurmesterGGO04
https://dblp.org/pid/94/5744,https://dblp.org/rec/conf/fates/AvgustinovBHHLMOSSTV06
https://dblp.org/pid/88/6542,https://dblp.org/rec/conf/ssw/SeebauerKHW23
https://dblp.org/pid/88/6542,https://dblp.org/rec/conf/ssw/GburrekGEHW19
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/tcs/Heide83
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/tcs/Monien77
https://dblp.org/pid/25/7857,https://dblp.org/rec/conf/med/BertelsmeierST16
https://dblp.org/pid/25/7857,https://dblp.org/rec/conf/eucc/ReinoldNJT09
https://dblp.org/pid/55/3839,https://dblp.org/rec/conf/eucc/LeongRQD18
https://dblp.org/pid/81/3518,https://dblp.org/rec/conf/eucc/FlasskampMO13
https://dblp.org/pid/50/146-4,https://dblp.org/rec/conf/eucc/LeeBTS20
https://dblp.org/pid/81/3518,https://dblp.org/rec/conf/eucc/VertovecOM22
https://dblp.org/pid/81/3518,https://dblp.org/rec/conf/eucc/LishkovaCO22
https://dblp.org/pid/81/3518,https://dblp.org/rec/conf/eucc/Ober-BlobaumS13
https://dblp.org/pid/25/7857,https://dblp.org/rec/conf/eucc/KesslerKT14
https://dblp.org/pid/81/3518,https://dblp.org/rec/conf/eucc/VertovecOM21
https://dblp.org/pid/55/3839,https://dblp.org/rec/conf/eucc/LeongDQ15
https://dblp.org/pid/25/7857,https://dblp.org/rec/conf/eucc/HesseTT23
https://dblp.org/pid/50/146-4,https://dblp.org/rec/conf/eucc/BergerHT24
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/mfcs/DyniaKHS06
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/HromkovicJM90
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/mfcs/Heide90
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/BookJMOW81
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/MonienP01
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/GairingLMM04
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/MonienS81
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/mfcs/Heide81
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/LuckingMMRSV03
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/mfcs/BienkowskiH05
https://dblp.org/pid/38/1605,https://dblp.org/rec/conf/mfcs/AgarwalGKR24
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/MonienDL94
https://dblp.org/pid/h/FMaufderHeide,https://dblp.org/rec/conf/mfcs/KarpinskiH90
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/LuckingMR02
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/Monien80
https://dblp.org/pid/177/9340,https://dblp.org/rec/conf/mfcs/HaakKMVY19
https://dblp.org/pid/19/3568,https://dblp.org/rec/conf/mfcs/FeldmannGLMR03
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/FeldmannGLMR03
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/MonienS88
https://dblp.org/pid/38/1605,https://dblp.org/rec/conf/mfcs/GharibianSSSY18
https://dblp.org/pid/m/BurkhardMonien,https://dblp.org/rec/conf/mfcs/MavronicolasMPS08
https://dblp.org/pid/38/1605,https://dblp.org/rec/conf/mfcs/AldiBGS18
https://dblp.org/pid/19/3568,https://dblp.org/rec/conf/mfcs/FeldmannM92
